level1,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
급여(사무실),,,,799.7802789,799.7802789,799.7802789,699.7802789,699.7802789,699.7802789,699.7802789,702.7103989
복리후생비(사무실),,,,209.6414733,209.6414733,230.3297747,230.3297747,233.2097747,230.3297747,230.3297747,230.3297747
광고비,,,,"1,924.29",134.2920887,332.33334,"1,333.79","2,548.29","3,521.34","2,419.34",141.3354869
수주회,,,,0,0,300,0,60,0,0,0
지급수수료,,,,17.875,96.875,0,0,0,0,0,0
임차료,,,,0,0,0,0,0,0,0,0
감가상각비(영업비),,,,2.885846722,2.670260611,2.670260611,2.245526111,1.598771111,1.598771111,1.598771111,1.598771111
세금과공과,,,,0,0,0,0,0,0,0,0
기타(영업비),,,,35.15366667,43.712,38.71866667,25.90533333,61.69866667,27.15366667,48.70533333,45.14033333
