level1,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
급여(사무실),,,,"1,325.22","1,367.02","1,364.45","1,318.53","1,325.77","1,299.25","1,298.30","1,297.79"
복리후생비(사무실),,,,341.1296609,362.2214642,402.6982512,372.4366099,374.2536312,381.6536312,365.2536312,391.2536312
광고비,,,,"3,236.88","3,028.21","2,212.85","3,162.67","2,001.67","4,489.93","2,652.24","2,551.26"
수주회,,,,0,0,0,0,0,700,0,0
지급수수료,,,,254.97,109.25,152.6366667,92.01666667,187.6366667,84.91666667,159.1366667,45.51666667
임차료,,,,0,0,0,0,0,0,0,0
감가상각비(영업비),,,,0,0,0,0,0,0,0,0
세금과공과,,,,0,0,0,0,0,0,0,0
기타(영업비),,,,218.5608333,68.45816667,131.5848333,45.87983333,223.2515,66.31816667,55.96816667,54.8115
